"Fecha diagnóstico";"Territorio";"Confirmados PDIA";"Total confirmados";"Hospitalizados";"UCI";"Fallecidos"
"12/10/2020";"Málaga";"92";"92";"14";"1";"2"
"12/10/2020";"Sevilla";"313";"313";"34";"1";"7"
"11/10/2020";"Andalucía";"1099";"1102";"114";"10";"26"
"11/10/2020";"Almería";"45";"47";"9";"1";"3"
"11/10/2020";"Cádiz";"72";"72";"10";"1";"1"
"11/10/2020";"Córdoba";"149";"149";"12";"3";"1"
"11/10/2020";"Granada";"162";"162";"23";"1";"7"
"11/10/2020";"Huelva";"19";"19";"2";"0";"0"
"11/10/2020";"Jaén";"122";"123";"12";"0";"3"
"11/10/2020";"Málaga";"135";"135";"15";"3";"6"
"11/10/2020";"Sevilla";"395";"395";"31";"1";"5"
"10/10/2020";"Andalucía";"1880";"1884";"139";"11";"34"
"10/10/2020";"Almería";"82";"83";"12";"1";"2"
"10/10/2020";"Cádiz";"138";"138";"7";"2";"3"
"10/10/2020";"Córdoba";"262";"262";"15";"2";"2"
"10/10/2020";"Granada";"436";"436";"23";"0";"8"
"10/10/2020";"Huelva";"79";"79";"10";"0";"0"
"10/10/2020";"Jaén";"202";"204";"14";"1";"6"
"10/10/2020";"Málaga";"189";"189";"16";"2";"5"
"10/10/2020";"Sevilla";"492";"493";"42";"3";"8"
"09/10/2020";"Andalucía";"2612";"2616";"127";"6";"28"
"09/10/2020";"Almería";"64";"64";"9";"0";"3"
"09/10/2020";"Cádiz";"190";"190";"9";"0";"7"
"09/10/2020";"Córdoba";"304";"304";"21";"1";"5"
"09/10/2020";"Granada";"593";"593";"15";"2";"2"
"09/10/2020";"Huelva";"37";"37";"2";"0";"1"
"09/10/2020";"Jaén";"282";"282";"11";"0";"2"
"09/10/2020";"Málaga";"307";"309";"19";"1";"4"
"09/10/2020";"Sevilla";"835";"837";"41";"2";"4"
"08/10/2020";"Andalucía";"2411";"2413";"127";"7";"24"
"08/10/2020";"Almería";"115";"115";"5";"0";"0"
"08/10/2020";"Cádiz";"143";"144";"11";"1";"1"
"08/10/2020";"Córdoba";"253";"253";"18";"2";"5"
"08/10/2020";"Granada";"516";"516";"19";"1";"5"
"08/10/2020";"Huelva";"77";"77";"6";"0";"2"
"08/10/2020";"Jaén";"254";"255";"13";"0";"1"
"08/10/2020";"Málaga";"273";"273";"20";"1";"5"
"08/10/2020";"Sevilla";"780";"780";"35";"2";"5"
"07/10/2020";"Andalucía";"2044";"2046";"121";"13";"36"
"07/10/2020";"Almería";"115";"116";"6";"0";"1"
"07/10/2020";"Cádiz";"190";"190";"11";"3";"5"
"07/10/2020";"Córdoba";"227";"228";"17";"2";"4"
"07/10/2020";"Granada";"520";"520";"21";"3";"10"
"07/10/2020";"Huelva";"43";"43";"1";"0";"0"
"07/10/2020";"Jaén";"283";"283";"18";"2";"4"
"07/10/2020";"Málaga";"213";"213";"21";"2";"8"
"07/10/2020";"Sevilla";"453";"453";"26";"1";"4"
"06/10/2020";"Andalucía";"1934";"1941";"122";"12";"28"
"06/10/2020";"Almería";"56";"56";"1";"0";"1"
"06/10/2020";"Cádiz";"117";"118";"5";"2";"2"
"06/10/2020";"Córdoba";"198";"198";"19";"3";"4"
"06/10/2020";"Granada";"537";"537";"25";"1";"9"
"06/10/2020";"Huelva";"61";"61";"2";"0";"1"
"06/10/2020";"Jaén";"232";"234";"16";"1";"1"
"06/10/2020";"Málaga";"179";"180";"11";"2";"2"
"06/10/2020";"Sevilla";"554";"557";"43";"3";"8"
"05/10/2020";"Andalucía";"1246";"1248";"100";"9";"33"
"05/10/2020";"Almería";"46";"46";"6";"0";"1"
"05/10/2020";"Cádiz";"72";"72";"6";"0";"1"
"05/10/2020";"Córdoba";"126";"127";"9";"1";"2"
"05/10/2020";"Granada";"251";"251";"17";"2";"4"
"05/10/2020";"Huelva";"33";"33";"3";"0";"0"
"05/10/2020";"Jaén";"148";"148";"10";"0";"15"
"05/10/2020";"Málaga";"107";"108";"13";"2";"4"
"05/10/2020";"Sevilla";"463";"463";"36";"4";"6"
"04/10/2020";"Andalucía";"966";"968";"91";"9";"24"
"04/10/2020";"Almería";"82";"83";"4";"1";"0"
"04/10/2020";"Cádiz";"57";"57";"4";"0";"1"
"04/10/2020";"Córdoba";"101";"101";"11";"2";"2"
"04/10/2020";"Granada";"129";"129";"15";"3";"3"
"04/10/2020";"Huelva";"20";"20";"5";"0";"3"
"04/10/2020";"Jaén";"110";"111";"12";"1";"9"
"04/10/2020";"Málaga";"126";"126";"19";"2";"1"
"04/10/2020";"Sevilla";"341";"341";"21";"0";"5"
"03/10/2020";"Andalucía";"1251";"1252";"71";"7";"15"
"03/10/2020";"Almería";"49";"49";"0";"0";"0"
"03/10/2020";"Cádiz";"126";"126";"6";"1";"1"
"03/10/2020";"Córdoba";"114";"114";"9";"0";"1"
"03/10/2020";"Granada";"306";"306";"10";"3";"4"
"03/10/2020";"Huelva";"10";"10";"1";"0";"0"
"03/10/2020";"Jaén";"191";"192";"13";"2";"4"
"03/10/2020";"Málaga";"166";"166";"5";"0";"2"
"03/10/2020";"Sevilla";"289";"289";"27";"1";"3"
"02/10/2020";"Andalucía";"1762";"1767";"104";"14";"33"
"02/10/2020";"Almería";"97";"97";"2";"0";"0"
"02/10/2020";"Cádiz";"157";"157";"9";"4";"2"
"02/10/2020";"Córdoba";"191";"191";"16";"2";"2"
"02/10/2020";"Granada";"315";"315";"9";"0";"2"
"02/10/2020";"Huelva";"66";"67";"9";"0";"5"
"02/10/2020";"Jaén";"169";"170";"15";"3";"6"
"02/10/2020";"Málaga";"172";"172";"4";"0";"1"
"02/10/2020";"Sevilla";"595";"598";"40";"5";"15"
"01/10/2020";"Andalucía";"1680";"1686";"84";"9";"19"
"01/10/2020";"Almería";"98";"101";"3";"1";"0"
"01/10/2020";"Cádiz";"133";"133";"8";"0";"2"
"01/10/2020";"Córdoba";"170";"170";"11";"1";"3"
"01/10/2020";"Granada";"370";"370";"19";"3";"4"
"01/10/2020";"Huelva";"51";"51";"4";"1";"2"
"01/10/2020";"Jaén";"206";"207";"9";"0";"2"
"01/10/2020";"Málaga";"199";"201";"6";"0";"1"
"01/10/2020";"Sevilla";"453";"453";"24";"3";"5"
"30/09/2020";"Andalucía";"1445";"1451";"87";"5";"20"
"30/09/2020";"Almería";"105";"106";"3";"1";"1"
"30/09/2020";"Cádiz";"116";"116";"4";"0";"0"
"30/09/2020";"Córdoba";"93";"93";"3";"0";"0"
"30/09/2020";"Granada";"329";"329";"15";"2";"1"
"30/09/2020";"Huelva";"45";"45";"3";"0";"3"
"30/09/2020";"Jaén";"112";"112";"14";"0";"2"
"30/09/2020";"Málaga";"217";"217";"17";"0";"6"
"30/09/2020";"Sevilla";"428";"433";"28";"2";"7"
"29/09/2020";"Andalucía";"1235";"1236";"89";"11";"20"
"29/09/2020";"Almería";"71";"71";"6";"2";"2"
"29/09/2020";"Cádiz";"133";"133";"12";"2";"5"
"29/09/2020";"Córdoba";"112";"112";"13";"1";"1"
"29/09/2020";"Granada";"240";"240";"11";"1";"1"
"29/09/2020";"Huelva";"35";"35";"2";"0";"1"
"29/09/2020";"Jaén";"143";"144";"6";"2";"5"
"29/09/2020";"Málaga";"115";"115";"6";"1";"2"
"29/09/2020";"Sevilla";"386";"386";"33";"2";"3"
"28/09/2020";"Andalucía";"786";"786";"52";"4";"8"
"28/09/2020";"Almería";"41";"41";"1";"0";"0"
"28/09/2020";"Cádiz";"55";"55";"2";"0";"0"
"28/09/2020";"Córdoba";"96";"96";"10";"1";"0"
"28/09/2020";"Granada";"148";"148";"2";"0";"1"
"28/09/2020";"Huelva";"39";"39";"1";"0";"0"
"28/09/2020";"Jaén";"86";"86";"7";"0";"1"
"28/09/2020";"Málaga";"99";"99";"6";"1";"1"
"28/09/2020";"Sevilla";"222";"222";"23";"2";"5"
"27/09/2020";"Andalucía";"704";"704";"66";"4";"15"
"27/09/2020";"Almería";"71";"71";"6";"1";"1"
"27/09/2020";"Cádiz";"56";"56";"5";"1";"4"
"27/09/2020";"Córdoba";"147";"147";"11";"1";"2"
"27/09/2020";"Granada";"65";"65";"5";"0";"1"
"27/09/2020";"Huelva";"23";"23";"2";"1";"0"
"27/09/2020";"Jaén";"89";"89";"5";"0";"0"
"27/09/2020";"Málaga";"108";"108";"8";"0";"2"
"27/09/2020";"Sevilla";"145";"145";"24";"0";"5"
"26/09/2020";"Andalucía";"1325";"1328";"103";"6";"20"
"26/09/2020";"Almería";"115";"115";"4";"0";"0"
"26/09/2020";"Cádiz";"153";"153";"6";"1";"2"
"26/09/2020";"Córdoba";"160";"160";"6";"0";"1"
"26/09/2020";"Granada";"202";"202";"15";"1";"4"
"26/09/2020";"Huelva";"56";"56";"1";"0";"0"
"26/09/2020";"Jaén";"134";"135";"7";"1";"0"
"26/09/2020";"Málaga";"227";"228";"32";"1";"9"
"26/09/2020";"Sevilla";"278";"279";"32";"2";"4"
"25/09/2020";"Andalucía";"1431";"1433";"98";"10";"18"
"25/09/2020";"Almería";"70";"70";"5";"0";"1"
"25/09/2020";"Cádiz";"136";"136";"12";"1";"2"
"25/09/2020";"Córdoba";"229";"229";"16";"3";"5"
"25/09/2020";"Granada";"193";"194";"10";"1";"2"
"25/09/2020";"Huelva";"40";"40";"3";"0";"0"
"25/09/2020";"Jaén";"181";"181";"15";"2";"1"
"25/09/2020";"Málaga";"196";"196";"11";"1";"3"
"25/09/2020";"Sevilla";"386";"387";"26";"2";"4"
"24/09/2020";"Andalucía";"1508";"1508";"106";"3";"23"
"24/09/2020";"Almería";"94";"94";"5";"0";"0"
"24/09/2020";"Cádiz";"166";"166";"9";"0";"0"
"24/09/2020";"Córdoba";"251";"251";"17";"1";"6"
"24/09/2020";"Granada";"203";"203";"4";"0";"3"
"24/09/2020";"Huelva";"34";"34";"4";"0";"0"
"24/09/2020";"Jaén";"102";"102";"3";"0";"2"
"24/09/2020";"Málaga";"201";"201";"15";"0";"1"
"24/09/2020";"Sevilla";"457";"457";"49";"2";"11"
"23/09/2020";"Andalucía";"1314";"1315";"99";"8";"17"
"23/09/2020";"Almería";"92";"92";"6";"0";"1"
"23/09/2020";"Cádiz";"137";"137";"8";"1";"2"
"23/09/2020";"Córdoba";"124";"124";"12";"0";"3"
"23/09/2020";"Granada";"198";"198";"14";"1";"2"
"23/09/2020";"Huelva";"38";"38";"2";"0";"0"
"23/09/2020";"Jaén";"96";"96";"8";"0";"1"
"23/09/2020";"Málaga";"269";"270";"13";"3";"4"
"23/09/2020";"Sevilla";"360";"360";"36";"3";"4"
"22/09/2020";"Andalucía";"1302";"1302";"104";"9";"24"
"22/09/2020";"Almería";"86";"86";"6";"0";"2"
"22/09/2020";"Cádiz";"121";"121";"8";"2";"2"
"22/09/2020";"Córdoba";"185";"185";"19";"3";"6"
"22/09/2020";"Granada";"196";"196";"9";"1";"4"
"22/09/2020";"Huelva";"42";"42";"4";"0";"0"
"22/09/2020";"Jaén";"109";"109";"11";"1";"2"
"22/09/2020";"Málaga";"231";"231";"15";"1";"3"
"22/09/2020";"Sevilla";"332";"332";"32";"1";"5"
"21/09/2020";"Andalucía";"897";"897";"91";"5";"21"
"21/09/2020";"Almería";"33";"33";"2";"0";"0"
"21/09/2020";"Cádiz";"70";"70";"6";"0";"0"
"21/09/2020";"Córdoba";"42";"42";"11";"1";"2"
"21/09/2020";"Granada";"107";"107";"6";"0";"2"
"21/09/2020";"Huelva";"10";"10";"0";"0";"0"
"21/09/2020";"Jaén";"108";"108";"11";"0";"1"
"21/09/2020";"Málaga";"256";"256";"14";"0";"7"
"21/09/2020";"Sevilla";"271";"271";"41";"4";"9"
"20/09/2020";"Andalucía";"764";"766";"68";"8";"15"
"20/09/2020";"Almería";"75";"76";"4";"1";"1"
"20/09/2020";"Cádiz";"98";"98";"6";"1";"1"
"20/09/2020";"Córdoba";"72";"72";"10";"1";"4"
"20/09/2020";"Granada";"42";"42";"4";"1";"1"
"20/09/2020";"Huelva";"5";"5";"0";"0";"0"
"20/09/2020";"Jaén";"68";"68";"4";"1";"1"
"20/09/2020";"Málaga";"193";"194";"14";"0";"2"
"20/09/2020";"Sevilla";"211";"211";"26";"3";"5"
"19/09/2020";"Andalucía";"1149";"1150";"92";"9";"24"
"19/09/2020";"Almería";"81";"81";"4";"2";"0"
"19/09/2020";"Cádiz";"163";"163";"8";"1";"2"
"19/09/2020";"Córdoba";"103";"103";"12";"1";"4"
"19/09/2020";"Granada";"122";"123";"9";"0";"5"
"19/09/2020";"Huelva";"37";"37";"1";"0";"0"
"19/09/2020";"Jaén";"118";"118";"11";"0";"2"
"19/09/2020";"Málaga";"210";"210";"17";"2";"3"
"19/09/2020";"Sevilla";"315";"315";"30";"3";"8"
"18/09/2020";"Andalucía";"1620";"1623";"103";"9";"35"
"18/09/2020";"Almería";"102";"102";"1";"0";"0"
"18/09/2020";"Cádiz";"242";"242";"5";"0";"1"
"18/09/2020";"Córdoba";"263";"263";"29";"3";"14"
"18/09/2020";"Granada";"160";"161";"17";"1";"6"
"18/09/2020";"Huelva";"34";"34";"0";"0";"0"
"18/09/2020";"Jaén";"143";"143";"12";"1";"2"
"18/09/2020";"Málaga";"202";"203";"14";"1";"5"
"18/09/2020";"Sevilla";"474";"475";"25";"3";"7"
"17/09/2020";"Andalucía";"1356";"1358";"77";"4";"10"
"17/09/2020";"Almería";"125";"125";"5";"1";"0"
"17/09/2020";"Cádiz";"193";"194";"12";"1";"2"
"17/09/2020";"Córdoba";"150";"150";"14";"1";"2"
"17/09/2020";"Granada";"125";"125";"13";"0";"4"
"17/09/2020";"Huelva";"23";"23";"0";"0";"0"
"17/09/2020";"Jaén";"110";"110";"6";"0";"0"
"17/09/2020";"Málaga";"331";"332";"11";"1";"2"
"17/09/2020";"Sevilla";"299";"299";"16";"0";"0"
"16/09/2020";"Andalucía";"1503";"1504";"105";"10";"23"
"16/09/2020";"Almería";"129";"129";"6";"0";"0"
"16/09/2020";"Cádiz";"225";"225";"15";"0";"2"
"16/09/2020";"Córdoba";"141";"141";"18";"2";"2"
"16/09/2020";"Granada";"117";"117";"9";"1";"4"
"16/09/2020";"Huelva";"23";"23";"2";"0";"0"
"16/09/2020";"Jaén";"86";"86";"11";"2";"1"
"16/09/2020";"Málaga";"288";"288";"18";"1";"6"
"16/09/2020";"Sevilla";"494";"495";"26";"4";"8"
"15/09/2020";"Andalucía";"1097";"1100";"88";"8";"18"
"15/09/2020";"Almería";"104";"104";"6";"0";"2"
"15/09/2020";"Cádiz";"112";"113";"6";"0";"1"
"15/09/2020";"Córdoba";"151";"151";"16";"2";"6"
"15/09/2020";"Granada";"101";"102";"8";"0";"0"
"15/09/2020";"Huelva";"40";"40";"6";"0";"2"
"15/09/2020";"Jaén";"84";"84";"11";"2";"3"
"15/09/2020";"Málaga";"238";"239";"13";"3";"2"
"15/09/2020";"Sevilla";"267";"267";"22";"1";"2"
"14/09/2020";"Andalucía";"807";"808";"87";"9";"20"
"14/09/2020";"Almería";"39";"39";"4";"0";"2"
"14/09/2020";"Cádiz";"77";"77";"7";"1";"2"
"14/09/2020";"Córdoba";"106";"106";"14";"1";"5"
"14/09/2020";"Granada";"80";"80";"6";"0";"0"
"14/09/2020";"Huelva";"18";"18";"3";"1";"2"
"14/09/2020";"Jaén";"34";"34";"3";"2";"2"
"14/09/2020";"Málaga";"165";"166";"10";"1";"1"
"14/09/2020";"Sevilla";"288";"288";"40";"3";"6"
"13/09/2020";"Andalucía";"779";"780";"66";"5";"10"
"13/09/2020";"Almería";"96";"96";"6";"2";"1"
"13/09/2020";"Cádiz";"111";"111";"7";"0";"0"
"13/09/2020";"Córdoba";"71";"72";"10";"3";"3"
"13/09/2020";"Granada";"61";"61";"5";"0";"2"
"13/09/2020";"Huelva";"20";"20";"1";"0";"0"
"13/09/2020";"Jaén";"75";"75";"4";"0";"1"
"13/09/2020";"Málaga";"201";"201";"14";"0";"2"
"13/09/2020";"Sevilla";"144";"144";"19";"0";"1"
"12/09/2020";"Andalucía";"975";"976";"80";"12";"12"
"12/09/2020";"Almería";"74";"74";"5";"2";"1"
"12/09/2020";"Cádiz";"168";"168";"6";"0";"0"
"12/09/2020";"Córdoba";"114";"114";"7";"2";"0"
"12/09/2020";"Granada";"72";"73";"3";"1";"1"
"12/09/2020";"Huelva";"44";"44";"0";"0";"0"
"12/09/2020";"Jaén";"64";"64";"5";"0";"2"
"12/09/2020";"Málaga";"228";"228";"21";"2";"0"
"12/09/2020";"Sevilla";"211";"211";"33";"5";"8"
"11/09/2020";"Andalucía";"1546";"1548";"119";"10";"28"
"11/09/2020";"Almería";"79";"79";"6";"1";"0"
"11/09/2020";"Cádiz";"248";"249";"15";"4";"4"
"11/09/2020";"Córdoba";"190";"191";"11";"3";"1"
"11/09/2020";"Granada";"157";"157";"8";"0";"1"
"11/09/2020";"Huelva";"24";"24";"0";"0";"0"
"11/09/2020";"Jaén";"94";"94";"5";"0";"1"
"11/09/2020";"Málaga";"348";"348";"28";"1";"12"
"11/09/2020";"Sevilla";"406";"406";"46";"1";"9"
"10/09/2020";"Andalucía";"1221";"1224";"90";"11";"19"
"10/09/2020";"Almería";"163";"163";"6";"3";"2"
"10/09/2020";"Cádiz";"159";"161";"8";"3";"2"
"10/09/2020";"Córdoba";"150";"150";"11";"0";"1"
"10/09/2020";"Granada";"156";"156";"7";"1";"2"
"10/09/2020";"Huelva";"24";"24";"2";"0";"0"
"10/09/2020";"Jaén";"47";"47";"5";"0";"1"
"10/09/2020";"Málaga";"242";"243";"23";"2";"2"
"10/09/2020";"Sevilla";"280";"280";"28";"2";"9"
"09/09/2020";"Andalucía";"1378";"1380";"90";"11";"12"
"09/09/2020";"Almería";"151";"151";"9";"0";"1"
"09/09/2020";"Cádiz";"176";"176";"6";"2";"2"
"09/09/2020";"Córdoba";"194";"194";"6";"0";"1"
"09/09/2020";"Granada";"170";"172";"10";"1";"2"
"09/09/2020";"Huelva";"16";"16";"0";"0";"0"
"09/09/2020";"Jaén";"103";"103";"11";"0";"0"
"09/09/2020";"Málaga";"291";"291";"28";"5";"3"
"09/09/2020";"Sevilla";"277";"277";"20";"3";"3"
"08/09/2020";"Andalucía";"994";"995";"61";"6";"21"
"08/09/2020";"Almería";"115";"115";"2";"0";"0"
"08/09/2020";"Cádiz";"153";"153";"8";"1";"4"
"08/09/2020";"Córdoba";"77";"78";"2";"0";"1"
"08/09/2020";"Granada";"154";"154";"3";"1";"1"
"08/09/2020";"Huelva";"33";"33";"1";"0";"1"
"08/09/2020";"Jaén";"69";"69";"6";"0";"2"
"08/09/2020";"Málaga";"197";"197";"15";"1";"6"
"08/09/2020";"Sevilla";"196";"196";"24";"3";"6"
"07/09/2020";"Andalucía";"753";"753";"85";"5";"14"
"07/09/2020";"Almería";"108";"108";"9";"1";"2"
"07/09/2020";"Cádiz";"63";"63";"7";"0";"0"
"07/09/2020";"Córdoba";"47";"47";"8";"0";"2"
"07/09/2020";"Granada";"97";"97";"9";"0";"0"
"07/09/2020";"Huelva";"11";"11";"1";"0";"0"
"07/09/2020";"Jaén";"19";"19";"0";"0";"0"
"07/09/2020";"Málaga";"279";"279";"25";"2";"3"
"07/09/2020";"Sevilla";"129";"129";"26";"2";"7"
"06/09/2020";"Andalucía";"808";"813";"76";"7";"24"
"06/09/2020";"Almería";"124";"124";"10";"0";"1"
"06/09/2020";"Cádiz";"187";"189";"21";"0";"9"
"06/09/2020";"Córdoba";"26";"26";"6";"1";"2"
"06/09/2020";"Granada";"52";"52";"2";"1";"2"
"06/09/2020";"Huelva";"9";"9";"0";"0";"0"
"06/09/2020";"Jaén";"37";"39";"3";"0";"0"
"06/09/2020";"Málaga";"274";"275";"24";"4";"8"
"06/09/2020";"Sevilla";"99";"99";"10";"1";"2"
"05/09/2020";"Andalucía";"1053";"1055";"87";"10";"17"
"05/09/2020";"Almería";"118";"118";"4";"2";"2"
"05/09/2020";"Cádiz";"143";"143";"11";"1";"1"
"05/09/2020";"Córdoba";"108";"108";"9";"1";"1"
"05/09/2020";"Granada";"105";"105";"9";"0";"3"
"05/09/2020";"Huelva";"35";"35";"1";"0";"0"
"05/09/2020";"Jaén";"52";"52";"1";"0";"0"
"05/09/2020";"Málaga";"254";"256";"31";"4";"6"
"05/09/2020";"Sevilla";"238";"238";"21";"2";"4"
"04/09/2020";"Andalucía";"1480";"1484";"103";"10";"27"
"04/09/2020";"Almería";"156";"156";"4";"1";"3"
"04/09/2020";"Cádiz";"229";"229";"11";"0";"3"
"04/09/2020";"Córdoba";"140";"140";"13";"2";"4"
"04/09/2020";"Granada";"202";"202";"14";"1";"5"
"04/09/2020";"Huelva";"21";"21";"1";"1";"0"
"04/09/2020";"Jaén";"71";"71";"4";"0";"1"
"04/09/2020";"Málaga";"408";"412";"36";"3";"8"
"04/09/2020";"Sevilla";"253";"253";"20";"2";"3"
"03/09/2020";"Andalucía";"1077";"1081";"85";"12";"20"
"03/09/2020";"Almería";"131";"132";"4";"1";"0"
"03/09/2020";"Cádiz";"177";"177";"8";"1";"5"
"03/09/2020";"Córdoba";"83";"84";"7";"0";"1"
"03/09/2020";"Granada";"159";"159";"8";"4";"2"
"03/09/2020";"Huelva";"6";"6";"1";"0";"0"
"03/09/2020";"Jaén";"82";"82";"6";"2";"3"
"03/09/2020";"Málaga";"227";"228";"16";"1";"3"
"03/09/2020";"Sevilla";"212";"213";"35";"3";"6"
"02/09/2020";"Andalucía";"1142";"1145";"83";"11";"15"
"02/09/2020";"Almería";"171";"172";"11";"1";"0"
"02/09/2020";"Cádiz";"181";"181";"15";"1";"6"
"02/09/2020";"Córdoba";"109";"109";"8";"2";"1"
"02/09/2020";"Granada";"152";"153";"8";"3";"1"
"02/09/2020";"Huelva";"15";"15";"1";"0";"1"
"02/09/2020";"Jaén";"70";"70";"3";"1";"1"
"02/09/2020";"Málaga";"277";"278";"19";"2";"2"
"02/09/2020";"Sevilla";"167";"167";"18";"1";"3"
"01/09/2020";"Andalucía";"1014";"1014";"74";"6";"10"
"01/09/2020";"Almería";"113";"113";"7";"0";"0"
"01/09/2020";"Cádiz";"161";"161";"9";"0";"1"
"01/09/2020";"Córdoba";"87";"87";"9";"0";"2"
"01/09/2020";"Granada";"170";"170";"10";"0";"2"
"01/09/2020";"Huelva";"16";"16";"0";"0";"0"
"01/09/2020";"Jaén";"61";"61";"3";"0";"0"
"01/09/2020";"Málaga";"283";"283";"18";"4";"5"
"01/09/2020";"Sevilla";"123";"123";"18";"2";"0"
"31/08/2020";"Andalucía";"918";"918";"91";"11";"14"
"31/08/2020";"Almería";"141";"141";"11";"1";"1"
"31/08/2020";"Cádiz";"95";"95";"13";"1";"4"
"31/08/2020";"Córdoba";"124";"124";"15";"2";"2"
"31/08/2020";"Granada";"73";"73";"6";"1";"2"
"31/08/2020";"Huelva";"4";"4";"0";"0";"0"
"31/08/2020";"Jaén";"36";"36";"2";"0";"0"
"31/08/2020";"Málaga";"297";"297";"24";"3";"2"
"31/08/2020";"Sevilla";"148";"148";"20";"3";"3"
"30/08/2020";"Andalucía";"796";"799";"63";"7";"10"
"30/08/2020";"Almería";"113";"114";"12";"1";"1"
"30/08/2020";"Cádiz";"77";"77";"6";"3";"1"
"30/08/2020";"Córdoba";"64";"64";"7";"1";"2"
"30/08/2020";"Granada";"74";"74";"9";"0";"2"
"30/08/2020";"Huelva";"16";"17";"0";"0";"0"
"30/08/2020";"Jaén";"46";"46";"2";"0";"0"
"30/08/2020";"Málaga";"307";"308";"18";"1";"2"
"30/08/2020";"Sevilla";"99";"99";"9";"1";"2"
"29/08/2020";"Andalucía";"921";"924";"64";"9";"15"
"29/08/2020";"Almería";"201";"202";"10";"1";"3"
"29/08/2020";"Cádiz";"143";"144";"10";"1";"2"
"29/08/2020";"Córdoba";"121";"121";"7";"2";"2"
"29/08/2020";"Granada";"54";"54";"4";"1";"2"
"29/08/2020";"Huelva";"19";"19";"0";"0";"0"
"29/08/2020";"Jaén";"53";"53";"8";"2";"2"
"29/08/2020";"Málaga";"227";"228";"17";"2";"3"
"29/08/2020";"Sevilla";"103";"103";"8";"0";"1"
"28/08/2020";"Andalucía";"1102";"1104";"57";"7";"10"
"28/08/2020";"Almería";"76";"76";"5";"0";"1"
"28/08/2020";"Cádiz";"148";"148";"8";"2";"4"
"28/08/2020";"Córdoba";"128";"129";"4";"0";"0"
"28/08/2020";"Granada";"91";"91";"7";"1";"0"
"28/08/2020";"Huelva";"14";"14";"0";"0";"0"
"28/08/2020";"Jaén";"81";"81";"4";"1";"1"
"28/08/2020";"Málaga";"409";"410";"21";"2";"2"
"28/08/2020";"Sevilla";"155";"155";"8";"1";"2"
"27/08/2020";"Andalucía";"1086";"1088";"71";"8";"12"
"27/08/2020";"Almería";"208";"208";"17";"2";"5"
"27/08/2020";"Cádiz";"141";"141";"4";"1";"0"
"27/08/2020";"Córdoba";"87";"87";"11";"1";"0"
"27/08/2020";"Granada";"131";"131";"5";"0";"2"
"27/08/2020";"Huelva";"22";"22";"0";"0";"0"
"27/08/2020";"Jaén";"64";"64";"4";"1";"1"
"27/08/2020";"Málaga";"264";"266";"23";"3";"4"
"27/08/2020";"Sevilla";"169";"169";"7";"0";"0"
"26/08/2020";"Andalucía";"1047";"1047";"61";"5";"7"
"26/08/2020";"Almería";"159";"159";"11";"1";"1"
"26/08/2020";"Cádiz";"115";"115";"4";"0";"0"
"26/08/2020";"Córdoba";"99";"99";"2";"1";"2"
"26/08/2020";"Granada";"114";"114";"3";"1";"0"
"26/08/2020";"Huelva";"6";"6";"0";"0";"0"
"26/08/2020";"Jaén";"49";"49";"4";"0";"0"
"26/08/2020";"Málaga";"359";"359";"28";"2";"4"
"26/08/2020";"Sevilla";"146";"146";"9";"0";"0"
"25/08/2020";"Andalucía";"852";"853";"64";"5";"10"
"25/08/2020";"Almería";"121";"121";"14";"1";"0"
"25/08/2020";"Cádiz";"105";"105";"6";"1";"3"
"25/08/2020";"Córdoba";"71";"71";"5";"0";"1"
"25/08/2020";"Granada";"97";"97";"7";"0";"1"
"25/08/2020";"Huelva";"16";"16";"0";"0";"0"
"25/08/2020";"Jaén";"47";"47";"1";"0";"0"
"25/08/2020";"Málaga";"287";"287";"21";"3";"2"
"25/08/2020";"Sevilla";"108";"109";"10";"0";"3"
"24/08/2020";"Andalucía";"617";"617";"42";"5";"7"
"24/08/2020";"Almería";"102";"102";"11";"3";"3"
